Date,Open,High,Low,Close,Adj Close,Volume
2008-06-24,1317.229980,1335.630005,1272.000000,1280.000000,1280.000000,26002560000
2008-07-01,1276.689941,1292.170044,1240.680054,1252.310059,1252.310059,19635390000
2008-07-08,1251.839966,1277.359985,1225.010010,1228.300049,1228.300049,29232600000
2008-07-15,1226.829956,1267.739990,1200.439941,1260.000000,1260.000000,31751400000
2008-07-22,1257.079956,1291.170044,1234.369995,1234.369995,1234.369995,27969560000
2008-07-29,1236.380005,1284.930054,1236.380005,1249.010010,1249.010010,25638770000
2008-08-05,1254.869995,1313.150024,1254.670044,1305.319946,1305.319946,21446230000
2008-08-12,1304.790039,1304.790039,1274.510010,1278.599976,1278.599976,21434000000
2008-08-19,1276.650024,1293.089966,1261.160034,1266.839966,1266.839966,19909050000
2008-08-26,1267.030029,1300.680054,1263.209961,1282.829956,1282.829956,14229580000
2008-09-02,1287.829956,1303.040039,1217.229980,1267.790039,1267.790039,27421460000
2008-09-09,1267.979980,1268.660034,1192.699951,1192.699951,1192.699951,35346090000
2008-09-16,1188.310059,1265.119995,1133.500000,1207.089966,1207.089966,43729690000
2008-09-23,1207.609985,1221.150024,1106.420044,1106.420044,1106.420044,28572400000
2008-09-30,1113.780029,1168.030029,1007.969971,1056.890015,1056.890015,31677590000
2008-10-07,1057.599976,1072.910034,839.799988,1003.349976,1003.349976,41324140000
2008-10-14,1009.969971,1044.310059,865.830017,985.400024,985.400024,34446240000
2008-10-21,980.400024,985.440002,846.750000,848.919983,848.919983,30567810000
2008-10-28,848.919983,984.380005,845.270020,966.299988,966.299988,31237210000
2008-11-04,971.309998,1007.510010,899.729980,919.210022,919.210022,26563800000
2008-11-11,917.150024,917.150024,818.690002,850.750000,850.750000,29420160000
2008-11-18,852.340027,865.900024,741.020020,851.809998,851.809998,39697150000
2008-11-25,853.400024,896.250000,815.690002,816.210022,816.210022,21538830000
2008-12-02,817.940002,918.570007,817.940002,909.700012,909.700012,30971340000
2008-12-09,906.479980,916.260010,851.349976,868.570007,868.570007,28091060000
2008-12-16,871.530029,918.849976,857.090027,871.630005,871.630005,29167320000
2008-12-23,874.309998,880.440002,857.070007,869.419983,869.419983,10802000000
2008-12-30,870.580017,936.630005,870.580017,927.450012,927.450012,17262920000
2009-01-06,931.169983,943.849976,864.320007,870.260010,870.260010,24530660000
2009-01-13,869.789978,877.020020,817.039978,850.119995,850.119995,25568730000
2009-01-20,849.640015,852.530029,804.299988,836.570007,836.570007,30558990000
2009-01-27,837.299988,877.859985,812.869995,825.440002,825.440002,27643350000
2009-02-03,825.690002,875.010010,819.909973,869.890015,869.890015,30989260000
2009-02-10,866.869995,868.049988,808.059998,826.840027,826.840027,24469740000
2009-02-17,818.609985,818.609985,742.369995,743.330017,743.330017,32115360000
2009-02-24,744.690002,780.119995,699.700012,700.820007,700.820007,39112870000
2009-03-03,704.440002,724.119995,666.789978,676.530029,676.530029,37373250000
2009-03-10,679.280029,774.530029,679.280029,753.890015,753.890015,37903400000
2009-03-17,753.880005,823.369995,749.929993,822.919983,822.919983,39648610000
2009-03-24,820.599976,832.979980,779.809998,787.530029,787.530029,32960990000
2009-03-31,790.880005,845.609985,783.320007,835.479980,835.479980,31731690000
2009-04-07,834.119995,864.309998,814.530029,858.729980,858.729980,25129640000
2009-04-14,856.880005,875.630005,832.390015,832.390015,832.390015,34735580000
2009-04-21,831.250000,871.799988,826.830017,857.510010,857.510010,34055350000
2009-04-28,854.479980,907.849976,847.119995,907.239990,907.239990,31643170000
2009-05-05,906.099976,930.169983,897.340027,909.239990,909.239990,38871880000
2009-05-12,910.520020,915.570007,878.940002,909.710022,909.710022,31240310000
2009-05-19,909.669983,924.599976,879.609985,887.000000,887.000000,25996490000
2009-05-26,887.000000,947.770020,881.460022,942.869995,942.869995,29525690000
2009-06-02,942.869995,951.690002,923.849976,939.140015,939.140015,26425340000
2009-06-09,940.349976,956.229980,919.650024,923.719971,923.719971,24546210000
2009-06-16,925.599976,928.000000,893.039978,893.039978,893.039978,25776190000
2009-06-23,893.460022,927.989990,888.859985,927.229980,927.229980,24907400000
2009-06-30,927.150024,931.919983,886.359985,898.719971,898.719971,17190550000
2009-07-07,898.599976,901.049988,869.320007,901.049988,901.049988,23153770000
2009-07-14,900.770020,951.619995,896.500000,951.130005,951.130005,24281030000
2009-07-21,951.969971,982.489990,943.219971,982.179993,982.179993,24794640000
2009-07-28,981.479980,1003.609985,968.650024,1002.630005,1002.630005,27446810000
2009-08-04,1001.409973,1018.000000,992.489990,1007.099976,1007.099976,31942370000
2009-08-11,1005.770020,1013.140015,978.510010,979.729980,979.729980,25551310000
2009-08-18,980.619995,1035.819946,980.619995,1025.569946,1025.569946,25537130000
2009-08-25,1026.630005,1039.469971,1014.619995,1020.619995,1020.619995,27425020000
2009-09-01,1019.520020,1028.449951,991.969971,1016.400024,1016.400024,21426740000
2009-09-08,1018.669983,1049.739990,1018.669983,1049.339966,1049.339966,25531300000
2009-09-15,1049.030029,1074.770020,1043.420044,1064.660034,1064.660034,29870510000
2009-09-22,1066.349976,1080.150024,1041.170044,1062.979980,1062.979980,24518180000
2009-09-29,1063.689941,1069.619995,1019.950012,1040.459961,1040.459961,26636760000
2009-10-06,1042.020020,1079.459961,1042.020020,1076.189941,1076.189941,21730670000
2009-10-13,1074.959961,1100.170044,1066.709961,1097.910034,1097.910034,24610660000
2009-10-20,1098.640015,1101.359985,1065.229980,1066.949951,1066.949951,27336470000
2009-10-27,1067.540039,1072.479980,1029.380005,1042.880005,1042.880005,30247830000
2009-11-03,1040.920044,1093.189941,1033.939941,1093.079956,1093.079956,24708520000
2009-11-10,1091.859985,1113.689941,1084.900024,1109.300049,1109.300049,21200180000
2009-11-17,1109.219971,1112.380005,1086.810059,1106.239990,1106.239990,19874590000
2009-11-24,1105.829956,1111.180054,1083.739990,1095.630005,1095.630005,12995600000
2009-12-01,1098.890015,1119.130005,1096.520020,1103.250000,1103.250000,22885180000
2009-12-08,1103.040039,1114.760010,1085.890015,1114.109985,1114.109985,21199510000
2009-12-15,1114.109985,1117.680054,1093.880005,1114.050049,1114.050049,27793220000
2009-12-22,1114.510010,1130.380005,1114.510010,1127.780029,1127.780029,10792110000
2009-12-29,1128.550049,1133.869995,1114.810059,1132.989990,1132.989990,10836710000
2010-01-05,1132.660034,1149.739990,1129.660034,1146.979980,1146.979980,21379730000
2010-01-12,1143.810059,1150.410034,1131.390015,1136.030029,1136.030029,17560450000
2010-01-19,1136.030029,1150.449951,1090.180054,1096.780029,1096.780029,27099720000
2010-01-26,1095.800049,1103.689941,1071.589966,1089.189941,1089.189941,24993890000
2010-02-02,1090.050049,1104.729980,1044.500000,1056.739990,1056.739990,25423400000
2010-02-09,1060.060059,1080.040039,1059.339966,1075.510010,1075.510010,17927260000
2010-02-16,1079.130005,1112.420044,1079.130005,1108.010010,1108.010010,19977340000
2010-02-23,1107.489990,1116.109985,1086.020020,1115.709961,1115.709961,21003370000
2010-03-02,1117.010010,1141.050049,1116.510010,1138.500000,1138.500000,19938690000
2010-03-09,1137.560059,1153.410034,1134.900024,1150.510010,1150.510010,24416020000
2010-03-16,1150.829956,1169.839966,1150.349976,1165.810059,1165.810059,23041570000
2010-03-23,1166.469971,1180.689941,1161.479980,1173.219971,1173.219971,23870290000
2010-03-30,1173.750000,1187.729980,1165.770020,1187.439941,1187.439941,16457830000
2010-04-06,1186.010010,1199.199951,1175.119995,1196.479980,1196.479980,23033240000
2010-04-13,1195.939941,1213.920044,1183.680054,1197.520020,1197.520020,31865160000
2010-04-20,1199.040039,1219.800049,1190.189941,1212.050049,1212.050049,28050500000
2010-04-27,1209.920044,1211.380005,1181.619995,1202.260010,1202.260010,30842570000
2010-05-04,1197.500000,1197.500000,1065.790039,1159.729980,1159.729980,40375080000
2010-05-11,1156.390015,1173.569946,1114.959961,1136.939941,1136.939941,27987970000
2010-05-18,1138.780029,1148.660034,1055.900024,1073.650024,1073.650024,31941380000
2010-05-25,1067.420044,1103.520020,1040.780029,1089.410034,1089.410034,22420300000
2010-06-01,1087.300049,1105.670044,1049.859985,1050.469971,1050.469971,26941950000
2010-06-08,1050.810059,1105.910034,1042.170044,1089.630005,1089.630005,25805840000
2010-06-15,1091.209961,1131.229980,1091.209961,1113.199951,1113.199951,23274570000
2010-06-22,1113.900024,1118.500000,1067.890015,1074.569946,1074.569946,22880610000
2010-06-29,1071.099976,1071.099976,1010.909973,1022.580017,1022.580017,21608050000
2010-07-06,1028.089966,1080.780029,1018.349976,1078.750000,1078.750000,21104480000
2010-07-13,1080.650024,1099.459961,1061.109985,1071.250000,1071.250000,23100830000
2010-07-20,1064.530029,1115.010010,1056.880005,1115.010010,1115.010010,22821580000
2010-07-27,1117.359985,1127.300049,1088.010010,1125.859985,1125.859985,21491130000
2010-08-03,1125.339966,1129.239990,1107.170044,1127.790039,1127.790039,19652480000
2010-08-10,1122.920044,1127.160034,1069.489990,1079.380005,1079.380005,19483610000
2010-08-17,1081.160034,1100.140015,1063.910034,1067.359985,1067.359985,18955530000
2010-08-24,1063.199951,1065.209961,1039.699951,1048.920044,1048.920044,19463680000
2010-08-31,1046.880005,1105.099976,1040.880005,1104.510010,1104.510010,15674360000
2010-09-07,1102.599976,1123.869995,1091.150024,1121.900024,1121.900024,17302000000
2010-09-14,1121.160034,1144.859985,1114.630005,1142.709961,1142.709961,18705190000
2010-09-21,1142.819946,1149.920044,1122.790039,1142.160034,1142.160034,19646390000
2010-09-28,1142.310059,1157.160034,1131.869995,1137.030029,1137.030029,20203300000
2010-10-05,1140.680054,1168.680054,1140.680054,1165.319946,1165.319946,18429870000
2010-10-12,1164.280029,1185.530029,1155.709961,1184.709961,1184.709961,24189950000
2010-10-19,1178.640015,1196.140015,1159.709961,1185.619995,1185.619995,22652740000
2010-10-26,1184.880005,1195.810059,1171.699951,1184.380005,1184.380005,20489870000
2010-11-02,1187.859985,1227.079956,1183.560059,1223.250000,1223.250000,23801840000
2010-11-09,1223.589966,1226.839966,1194.079956,1197.750000,1197.750000,21057450000
2010-11-16,1194.790039,1200.290039,1173.000000,1197.839966,1197.839966,21073310000
2010-11-23,1192.510010,1198.619995,1173.640015,1187.760010,1187.760010,12804590000
2010-11-30,1182.959961,1225.800049,1174.140015,1223.119995,1223.119995,21066760000
2010-12-07,1227.250000,1246.729980,1219.500000,1240.459961,1240.459961,25009280000
2010-12-14,1241.839966,1250.199951,1232.849976,1247.079956,1247.079956,21457120000
2010-12-21,1249.430054,1259.390015,1249.430054,1257.540039,1257.540039,9272750000
2010-12-28,1259.099976,1276.170044,1254.189941,1271.869995,1271.869995,12749990000
2011-01-04,1272.949951,1278.170044,1261.699951,1269.750000,1269.750000,23405000000
2011-01-11,1272.579956,1293.239990,1269.619995,1293.239990,1293.239990,17250120000
2011-01-18,1293.219971,1296.060059,1271.260010,1290.839966,1290.839966,23801810000
2011-01-25,1288.170044,1302.670044,1275.099976,1286.119995,1286.119995,23421340000
2011-02-01,1289.140015,1322.849976,1289.140015,1319.050049,1319.050049,21461970000
2011-02-08,1318.760010,1332.959961,1311.739990,1332.319946,1332.319946,19774720000
2011-02-15,1330.430054,1344.069946,1324.609985,1343.010010,1343.010010,9022070000
2011-02-22,1338.910034,1338.910034,1294.260010,1327.219971,1327.219971,8964900000
2011-03-01,1328.640015,1332.280029,1302.579956,1310.130005,1310.130005,14734360000
2011-03-08,1311.050049,1325.739990,1286.369995,1296.390015,1296.390015,20754730000
2011-03-15,1288.459961,1300.579956,1249.050049,1298.380005,1298.380005,24078580000
2011-03-22,1298.290039,1319.739990,1284.050049,1310.189941,1310.189941,19081550000
2011-03-29,1309.369995,1337.849976,1305.260010,1332.869995,1332.869995,19305900000
2011-04-05,1332.030029,1339.459961,1321.060059,1324.459961,1324.459961,19143400000
2011-04-12,1321.959961,1322.880005,1294.699951,1305.140015,1305.140015,20446460000
2011-04-19,1305.989990,1337.550049,1303.969971,1335.250000,1335.250000,13851950000
2011-04-26,1336.750000,1370.579956,1336.750000,1361.219971,1361.219971,19321770000
2011-05-03,1359.760010,1360.839966,1329.170044,1346.290039,1346.290039,20782720000
2011-05-10,1348.339966,1359.439941,1327.319946,1329.469971,1329.469971,19120110000
2011-05-17,1326.099976,1346.819946,1312.880005,1317.369995,1317.369995,18923710000
2011-05-24,1317.699951,1334.619995,1311.800049,1331.099976,1331.099976,14339950000
2011-05-31,1331.099976,1345.199951,1284.719971,1286.170044,1286.170044,19760510000
2011-06-07,1286.310059,1296.219971,1265.640015,1271.829956,1271.829956,19128340000
2011-06-14,1272.219971,1292.500000,1258.069946,1278.359985,1278.359985,19798150000
2011-06-21,1278.400024,1298.609985,1262.869995,1280.099976,1280.099976,19902430000
2011-06-28,1280.209961,1341.010010,1280.209961,1339.670044,1339.670044,16026470000
2011-07-05,1339.589966,1356.479980,1316.420044,1319.489990,1319.489990,18829530000
2011-07-12,1319.609985,1331.479980,1295.920044,1305.439941,1305.439941,21007460000
2011-07-19,1307.069946,1347.000000,1307.069946,1337.430054,1337.430054,19969170000
2011-07-26,1337.390015,1338.510010,1274.729980,1286.939941,1286.939941,22466470000
2011-08-02,1286.560059,1286.560059,1119.280029,1119.459961,1119.459961,23989500000
2011-08-09,1120.229980,1204.489990,1101.540039,1204.489990,1204.489990,20983010000
2011-08-16,1204.219971,1208.469971,1121.089966,1123.819946,1123.819946,23298570000
2011-08-23,1124.359985,1210.280029,1124.359985,1210.079956,1210.079956,25340290000
2011-08-30,1209.760010,1230.709961,1170.560059,1173.969971,1173.969971,19022560000
2011-09-06,1173.969971,1204.400024,1136.069946,1162.270020,1162.270020,23765110000
2011-09-13,1162.589966,1220.060059,1157.439941,1204.089966,1204.089966,23650920000
2011-09-20,1204.500000,1220.390015,1114.219971,1162.949951,1162.949951,26150060000
